8,SGSIN$7,SGSIN$8,105.8999634,-2.85543167,105.7007979,-2.4121865,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
7,MYPKG$6,MYPKG$7,106.0812378,-2.948822947,105.8999634,-2.85543167,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
7,MYTPP$6,MYTPP$7,106.0812378,-2.948822947,105.8999634,-2.85543167,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
7,HKHKG$6,HKHKG$7,108.8140869,0.812785457,108.8741555,1.168931925,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
7,SGSIN$6,SGSIN$7,106.0812378,-2.948822947,105.8999634,-2.85543167,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
9,MYPKG$8,MYPKG$9,105.7007979,-2.4121865,105.5731201,-2.254296729,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
9,MYTPP$8,MYTPP$9,105.7007979,-2.4121865,105.5731201,-2.254296729,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
9,HKHKG$8,HKHKG$9,108.9678955,1.565772632,113.710556,22.42748399,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
9,SGSIN$8,SGSIN$9,105.7007979,-2.4121865,105.5731201,-2.254296729,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
10,MYPKG$9,MYPKG$10,105.5731201,-2.254296729,105.1734924,-2.103140982,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
10,MYTPP$9,MYTPP$10,105.5731201,-2.254296729,105.1734924,-2.103140982,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
10,HKHKG$9,HKHKG$10,113.710556,22.42748399,113.8015366,22.39547542,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
10,SGSIN$9,SGSIN$10,105.5731201,-2.254296729,105.1734924,-2.103140982,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
6,MYPKG$5,MYPKG$6,106.3146973,-3.379684029,106.0812378,-2.948822947,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
6,MYTPP$5,MYTPP$6,106.3146973,-3.379684029,106.0812378,-2.948822947,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
6,HKHKG$5,HKHKG$6,108.6877441,0.378451728,108.8140869,0.812785457,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
6,SGSIN$5,SGSIN$6,106.3146973,-3.379684029,106.0812378,-2.948822947,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
3,MYPKG$2,MYPKG$3,106.8257332,-6.111880365,106.8078804,-6.092592541,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
3,MYTPP$2,MYTPP$3,106.8257332,-6.111880365,106.8078804,-6.092592541,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
3,HKHKG$2,HKHKG$3,106.8257332,-6.111880365,107.3034668,-2.880274753,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
3,SGSIN$2,SGSIN$3,106.8257332,-6.111880365,106.8078804,-6.092592541,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
2,MYPKG$1,MYPKG$2,106.8257332,-6.111880365,106.8257332,-6.111880365,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
2,MYTPP$1,MYTPP$2,106.8257332,-6.111880365,106.8257332,-6.111880365,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
2,HKHKG$1,HKHKG$2,106.8257332,-6.111880365,106.8257332,-6.111880365,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
2,SGSIN$1,SGSIN$2,106.8257332,-6.111880365,106.8257332,-6.111880365,Sea,Port : SGSIN<br/>Aging : 47<br/>,"SGSIN
Aging : 47
",0.356060606,To SGSIN<br/>96 CNTR<br/>,1
1,IDJKT,HKHKG$1,106.8242198,-6.120301994,106.8257332,-6.111880365,Sea,Port : HKHKG<br/>Aging : 34<br/>,"HKHKG
Aging : 34
",0.257575758,To HKHKG<br/>63 CNTR<br/>,1
1,IDJKT,MYTPP$1,106.8242198,-6.120301994,106.8257332,-6.111880365,Sea,Port : MYTPP<br/>Aging : 42<br/>,"MYTPP
Aging : 42
",0.318181818,To MYTPP<br/>15 CNTR<br/>,1
1,IDJKT,MYPKG$1,106.8242198,-6.120301994,106.8257332,-6.111880365,Sea,Port : MYPKG<br/>Aging : 9<br/>,"MYPKG
Aging : 9
",0.068181818,To MYPKG<br/>10 CNTR<br/>,1
